subjects	S	instruction	R	rt
11	right	accuracy	left	0.769984831989749
11	left	speed	right	0.630270999132734
11	left	accuracy	left	0.68073548129742
11	left	speed	left	0.79739721180692
11	left	accuracy	left	0.710088982844645
11	left	speed	left	0.85347509770434
11	left	speed	left	0.669397757973522
11	right	accuracy	right	0.816164068482326
11	left	speed	left	0.503782082035937
11	right	accuracy	right	0.679574227739278
11	left	speed	left	0.537145499846142
11	left	speed	right	0.652087494397121
11	left	accuracy	left	1.53758679060399
12	right	accuracy	right	0.644163633186999
12	right	accuracy	right	0.573135203506841
12	right	speed	right	1.35029354106091
12	left	accuracy	left	0.902291179630702
12	left	speed	right	1.45888760389868
12	left	speed	right	0.545440745023991
12	right	accuracy	left	0.732635895905745
12	left	speed	left	0.9393197731704
12	left	speed	left	0.46928372760932
12	left	accuracy	right	1.04463544974406
12	left	accuracy	right	0.617968349649341
12	left	speed	left	0.487635027601478
12	left	speed	left	1.33055585400854
12	right	accuracy	right	0.91183818654508
12	left	accuracy	left	0.628929422979396
12	left	speed	left	0.734168004252758
12	right	speed	right	0.651261379490744
12	right	accuracy	right	0.727629408227182
12	right	speed	right	0.495845287523711
12	left	accuracy	right	0.980290645660767
12	right	accuracy	right	0.768028771784776
12	right	speed	right	0.559703761570304
12	right	speed	left	0.520496492782215
12	left	accuracy	right	0.788942734547546
12	right	speed	right	0.577271548814966
12	left	accuracy	left	0.593121534774617
12	right	speed	left	0.554908017126289
12	left	accuracy	left	1.71086084955767
12	right	speed	left	0.615054033647214
12	right	speed	left	0.805852666541025
12	right	accuracy	right	0.638336613694947
12	left	speed	left	0.697852842133445
12	left	accuracy	right	0.966885049223027
12	right	accuracy	left	0.97844145276439
12	left	speed	left	0.568550139142619
12	right	speed	right	0.872779785512632
12	right	accuracy	right	0.632387218482759
12	left	speed	right	0.535364377918434
12	left	accuracy	right	0.789906279985063
12	right	speed	left	0.558568317339585
12	left	accuracy	left	1.35248771975356
12	left	accuracy	right	2.35206122302733
12	left	speed	left	0.535432668811449
12	left	speed	left	0.698340607636333
12	left	accuracy	right	1.72934176404956
12	left	accuracy	left	1.20915400282671
12	right	accuracy	left	0.745046575792379
12	left	speed	right	0.449736387147654
12	right	accuracy	right	1.14538016141807
12	left	speed	left	0.621150342480689
12	right	accuracy	right	0.507748517430056
12	left	speed	left	0.535527412293893
12	right	accuracy	right	1.73555402834107
12	left	accuracy	left	0.778255625016784
12	left	accuracy	right	1.05111604303206
12	right	accuracy	left	0.584236471776664
12	left	accuracy	left	2.02024553670785
12	right	accuracy	right	1.56067966684021
12	right	accuracy	right	0.528582658686325
12	right	speed	right	0.49069103272859
12	right	speed	right	0.580913250681601
12	right	speed	right	0.60756586342568
12	left	speed	right	0.498759216926798
12	right	accuracy	right	0.854621341027681
12	left	speed	right	0.693095438940785
12	right	speed	left	0.725258295083963
12	right	speed	left	0.548165176550005
12	left	speed	right	0.543992315157429
12	right	speed	right	0.534903888421808
12	left	speed	left	0.961308938816726
12	left	speed	left	0.709821233980922
12	right	accuracy	left	0.654402437405798
12	left	accuracy	left	0.616902378850143
12	left	speed	left	0.443779420008852
12	left	speed	right	0.566988138835368
12	right	accuracy	left	1.46692271083745
12	left	accuracy	left	0.663728082827043
12	right	accuracy	right	0.930541793148748
12	right	accuracy	left	0.739975620548091
12	left	accuracy	right	1.04488300922813
12	left	accuracy	left	3.56542878073138
12	right	speed	right	0.494702744988573
12	left	accuracy	left	1.48170162053272
12	right	accuracy	right	0.693534328799803
12	right	accuracy	right	2.60722100741568
12	right	speed	left	0.481975433860705
12	right	accuracy	right	1.54494354698861
12	right	accuracy	right	1.24373821774617
12	right	speed	left	0.726191392424299
12	right	accuracy	right	0.507555391507905
12	right	accuracy	left	2.32664590944771
12	right	speed	right	1.05565781107735
12	left	accuracy	left	1.56869745936809
12	right	accuracy	left	0.619791991851674
12	right	speed	right	0.631136707406465
12	left	accuracy	left	0.747696794840441
12	left	accuracy	left	1.15149515849608
12	right	speed	right	0.713206483587933
12	right	accuracy	right	0.669734955341011
12	left	speed	right	0.471810614557455
12	right	speed	right	0.807129069604173
12	left	speed	left	0.494797176203067
12	left	speed	right	0.704737297700018
12	right	accuracy	right	0.651422780028559
12	right	accuracy	right	0.907256277633599
12	right	speed	left	0.593129821474412
12	left	speed	right	0.561879970836163
12	right	speed	right	0.776743118177852
12	right	accuracy	left	0.763775671131716
12	left	speed	right	0.519741478854868
12	left	accuracy	left	0.960774862126125
12	left	speed	left	0.943027876223255
12	left	accuracy	left	0.73369310305811
12	left	speed	left	0.499480219613359
12	right	speed	right	0.475096986627728
12	left	speed	right	0.498428499158795
12	left	accuracy	left	1.95789821911287
12	right	speed	right	0.652926316467121
12	left	speed	left	0.596964982152342
12	right	accuracy	right	0.663296023102247
12	left	speed	left	0.80449296383158
12	left	accuracy	left	0.54500561351373
12	left	speed	left	0.685021881053735
12	right	speed	left	0.572740567398091
12	left	speed	left	0.66290168073527
12	right	speed	left	0.929118910938507
12	right	accuracy	left	0.991684892430696
12	right	speed	right	0.852096786938042
12	left	speed	left	0.538412635827422
12	left	accuracy	left	0.607208232477271
12	right	speed	right	0.579343994933437
12	left	speed	left	0.743165273249713
12	right	speed	right	0.8882158986199
12	right	accuracy	right	0.747128445502841
12	right	accuracy	right	0.783039315425643
12	left	speed	left	0.739439313092119
12	right	accuracy	right	1.08223997495644
12	right	accuracy	right	2.38079006831106
12	left	speed	right	0.60419445709375
12	right	accuracy	right	1.32819090706023
12	right	speed	right	0.730412893037129
12	right	accuracy	left	1.43189446135103
12	right	accuracy	right	3.51778422724518
12	right	accuracy	right	1.52522928263897
12	left	speed	left	0.588096250562069
12	right	speed	right	0.540899526668627
12	left	accuracy	left	0.647975917839393
12	right	speed	right	0.540695602138695
12	right	speed	left	0.801111824871141
12	right	speed	left	0.82938915394974
12	right	speed	right	0.51911184832242
12	left	speed	left	1.05163538656286
12	right	accuracy	left	0.768471063799992
12	right	accuracy	right	0.981736801875433
12	right	accuracy	right	1.03900222391858
12	left	accuracy	left	0.904326014271324
12	right	speed	left	0.98143494429673
12	left	accuracy	left	0.622908194240939
12	right	accuracy	right	1.21406809458427
12	right	accuracy	right	1.27896445418886
12	right	speed	left	1.53457956776568
12	right	accuracy	right	0.672506178472399
12	left	accuracy	left	0.73471378866591
12	left	speed	right	1.01152773795862
12	right	speed	left	0.685317438538623
12	right	accuracy	left	1.50681605886771
12	left	accuracy	right	1.16786010964795
12	right	speed	right	0.613596545093325
12	right	speed	left	0.81605977254522
12	left	accuracy	right	0.614158737015832
12	left	accuracy	left	1.05012266684538
12	left	accuracy	left	0.951947453479114
12	left	accuracy	right	1.17208303886912
12	left	accuracy	left	0.554283276769428
12	right	speed	right	0.904560564633027
12	left	accuracy	left	1.09948791369167
12	left	accuracy	left	0.583632332174142
12	left	speed	right	0.496688141398455
12	right	accuracy	right	1.07201310726118
12	left	accuracy	left	0.807712460651084
12	right	speed	left	0.572404861463756
12	left	speed	left	0.730596772014186
12	left	speed	left	0.574973680612041
12	left	speed	right	0.691269672563221
12	right	speed	right	0.633651422562343
12	right	speed	right	0.529216272879365
12	left	accuracy	left	0.50269636972234
12	right	accuracy	right	0.807334428937017
12	left	speed	left	0.545024066492452
12	left	speed	left	0.518552275260805
12	left	speed	right	0.608720081920804
12	left	accuracy	right	1.03983197503338
12	right	accuracy	right	0.58774956197269
12	right	accuracy	right	0.648732678374481
12	right	speed	left	0.506611208804049
12	right	accuracy	right	0.586213252246476
12	right	speed	right	0.818980291641003
12	right	accuracy	right	0.514096238881247
12	left	accuracy	left	1.20502561332087
12	left	accuracy	right	0.57933410514452
12	right	speed	right	0.673427270092712
12	left	speed	left	0.72768710143377
12	right	accuracy	right	1.67497333087751
12	right	speed	right	0.483395738145569
12	left	accuracy	left	0.808727775853703
12	right	speed	right	0.579299032479787
12	right	speed	right	0.582962843916415
12	right	speed	right	0.574676198566875
12	right	accuracy	left	0.873113549038853
12	right	speed	right	0.679142535824516
12	right	speed	right	1.1250015531672
12	right	accuracy	right	1.28558966836457
12	right	speed	left	0.642995456219411
12	right	speed	right	0.506351587674923
12	right	speed	right	1.21399715566361
12	right	accuracy	left	1.563830837764
12	right	speed	right	0.85913873795444
12	left	speed	left	0.859617682284296
12	left	speed	left	0.538340804757523
12	right	accuracy	right	1.02734122908357
12	right	speed	right	0.524896297718772
12	left	accuracy	left	1.6676910287584
12	left	speed	left	0.584863996663384
12	left	speed	left	0.490050795241585
12	left	accuracy	left	1.17376952229124
12	left	speed	left	0.562885880041115
12	left	accuracy	right	0.691636875553232
12	right	speed	right	0.679547762901276
12	left	speed	right	0.589115387665157
12	right	speed	right	0.577849220174404
12	left	accuracy	left	0.891255979335592
12	left	speed	right	0.735132665592357
12	right	accuracy	right	1.07662834864607
12	left	speed	left	0.496742846622493
12	left	accuracy	left	0.647410973150788
12	right	accuracy	right	0.948258016582617
12	right	speed	right	0.774286016976587
12	left	speed	left	0.659033103389776
12	right	speed	left	0.469855802844206
12	right	speed	left	0.548835468901953
12	left	speed	right	0.552041374583974
12	left	accuracy	right	0.723512911987182
12	left	accuracy	left	1.38837058663186
12	right	speed	left	0.615485223771309
12	left	speed	right	0.749247148016678
12	right	accuracy	right	0.548288958212535
12	left	speed	left	0.750604922106913
12	right	speed	right	0.451326738109562
12	left	accuracy	left	1.18839782861629
12	right	accuracy	left	1.92550748788588
12	right	speed	right	1.0074720760338
12	left	speed	right	0.44622170932795
12	right	accuracy	right	0.626008204543
12	right	accuracy	right	1.73581586699831
12	right	speed	right	0.61520156434092
12	left	accuracy	left	0.664549899691468
12	left	accuracy	left	0.858904383079301
12	left	accuracy	left	0.601626166183129
12	left	speed	left	0.785146847650157
12	left	speed	right	0.643143483828696
12	left	accuracy	left	1.61822294420324
12	right	accuracy	right	1.84164669948551
12	left	accuracy	left	0.823332399016309
12	left	speed	left	0.559067678077367
12	right	accuracy	right	1.37015351323216
12	left	accuracy	left	0.883516283775292
12	left	speed	left	0.831161172975718
12	left	accuracy	left	1.39038105025672
12	left	accuracy	left	0.912283628759462
12	left	accuracy	left	0.691306406142836
12	right	speed	right	1.07032835204771
12	left	speed	right	0.471299810268023
12	left	accuracy	left	1.29839733111308
12	right	accuracy	left	1.17590471825774
12	left	speed	left	0.47431516427923
12	right	accuracy	right	0.826101419527757
12	left	accuracy	right	1.64674879142597
12	left	speed	right	0.927926411182836
12	left	speed	left	0.73700004978592
12	left	accuracy	left	2.05328895688705
12	left	accuracy	left	1.01019212212655
12	right	accuracy	right	0.759422046385018
12	left	speed	left	0.645679411874416
12	left	speed	left	0.515056287916326
12	left	accuracy	right	2.73181562287287
12	right	accuracy	right	0.732525147150656
12	right	speed	left	0.736196424577144
12	right	accuracy	right	0.497517777905963
12	right	accuracy	right	0.507403036527757
12	right	accuracy	right	2.63760238060531
12	right	accuracy	left	0.814883477925955
12	right	accuracy	right	1.81538799738422
12	right	accuracy	right	0.777334913875757
12	right	accuracy	right	0.755417395933461
12	left	speed	right	1.23229039138084
12	left	speed	left	0.54029975677523
12	right	speed	right	0.5461832749996
12	right	accuracy	left	1.24030888709617
12	left	accuracy	left	1.46368228773537
12	right	accuracy	right	0.598790543668781
12	left	speed	left	0.900526568944645
12	right	speed	left	0.511514243068438
12	right	speed	right	0.902052024777587
12	left	speed	right	0.836415203085237
12	left	speed	left	0.788485924713312
12	right	speed	right	0.56285511323172
12	right	speed	right	0.740847699954929
12	right	speed	right	0.72607611152867
12	right	accuracy	right	1.23240745074684
12	left	accuracy	left	0.607021155769835
12	right	accuracy	right	0.883714624557595
12	left	accuracy	left	0.706650165525188
12	right	speed	right	0.650413371106589
12	left	speed	left	0.721201651222737
12	left	accuracy	left	1.16295903289038
12	right	speed	right	1.19390386467946
12	left	accuracy	right	1.20970804770011
12	left	speed	left	0.98096862362616
12	right	speed	right	0.735717113031226
12	right	speed	right	1.04665597512313
12	left	accuracy	left	1.0214323470171
12	right	accuracy	right	0.561636472423867
12	left	speed	right	0.603854247766252
12	left	accuracy	left	0.713854531673721
12	left	accuracy	left	1.72365997483634
12	left	speed	right	0.747140280895071
12	right	accuracy	right	0.668074989607191
12	left	speed	left	0.543285753849169
12	right	speed	right	0.936309673429925
12	right	speed	left	0.763395143005598
12	right	speed	right	0.603927693247378
12	left	accuracy	left	1.31969042877285
12	left	speed	left	1.23607947525084
12	left	accuracy	left	1.03461633622697
12	left	accuracy	left	0.986609763779786
12	left	speed	right	0.820451243327567
12	right	accuracy	right	1.63350712242492
12	right	speed	right	1.14958834100978
12	left	speed	left	0.504066101408612
12	right	accuracy	right	1.92212638268302
12	left	accuracy	right	1.02969625428217
12	left	speed	left	0.928577932596813
12	left	accuracy	right	0.688539036971097
12	right	accuracy	right	0.789838359741892
12	right	accuracy	left	0.700512219869178
12	left	accuracy	left	1.23037252059938
12	left	accuracy	left	1.26310452979639
12	left	speed	right	0.770285828863845
12	right	speed	right	0.790780107388182
12	right	speed	right	0.720306145952987
12	left	speed	right	0.624902992858975
12	left	speed	left	0.571714019618787
12	left	accuracy	left	1.0612148298064
12	right	speed	left	0.648013990344642
12	right	speed	right	0.744164087268645
12	right	accuracy	left	0.603406121466795
12	right	accuracy	left	1.61894359750889
12	left	speed	left	1.08286330864493
12	right	speed	left	0.679581827378529
12	right	speed	left	0.568197811122169
12	right	speed	right	0.988422418464357
12	right	accuracy	right	1.73657166559121
